"488","0","American_Coot",,"0","0","0.092952769658","20200526145301","20200430210126","15217","908","wikitext",NULL
"489","0","American_Crow",,"0","0","0.368640599688","20200430233505","20200430210128","15219","709","wikitext",NULL
"490","0","American_Kestrel",,"0","0","0.641239610787","20200430210209","20200430210130","15223","1364","wikitext",NULL
"491","0","American_Pipit",,"0","0","0.825792546293","20200430210209","20200430210132","15227","707","wikitext",NULL
"492","0","American_Redstart",,"0","0","0.976829028547","20200501162559","20200430210133","15229","837","wikitext",NULL
"493","0","American_Robin",,"0","0","0.328626064232","20200430210724","20200430210135","15231","723","wikitext",NULL
"494","0","American_Wigeon",,"0","0","0.041414678053","20200820002147","20200430210136","15233","888","wikitext",NULL
"495","0","American_Woodcock",,"0","0","0.203090034205","20200810201258","20200430210137","15235","1323","wikitext",NULL
"496","0","Anhinga",,"0","0","0.802732278911","20200430210210","20200430210139","15237","1123","wikitext",NULL
"497","0","Bachman's_Sparrow",,"0","0","0.380334656606","20200617020745","20200430210140","15239","1519","wikitext",NULL
"498","0","Bachman's_Warbler",,"0","0","0.665852804621","20200821113019","20200430210142","15241","710","wikitext",NULL
"499","0","Bald_Eagle",,"0","0","0.737735372244","20200430210210","20200430210143","15243","1705","wikitext",NULL
"500","0","Baltimore_Oriole",,"0","0","0.186985524696","20200721102446","20200430210145","15245","663","wikitext",NULL
"501","0","Bank_Swallow",,"0","0","0.73765435577","20200430210211","20200430210146","15247","867","wikitext",NULL
"502","0","Barn_Owl",,"0","0","0.029357227894","20200719211626","20200430210149","15249","1303","wikitext",NULL
"503","0","Barn_Swallow",,"0","0","0.542587322988","20200430210211","20200430210150","15251","566","wikitext",NULL
"504","0","Barred_Owl",,"0","0","0.363208301868","20200430210211","20200430210152","15253","571","wikitext",NULL
"505","0","Bay-breasted_Warbler",,"0","0","0.186966169685","20200430210212","20200430210154","15255","649","wikitext",NULL
"506","0","Belted_Kingfisher",,"0","0","0.827639703629","20200501172045","20200501171947","18302","601","wikitext",NULL
"507","0","Bewick's_Wren",,"0","0","0.482499814417","20200720184526","20200501171948","18304","652","wikitext",NULL
"508","0","Black-and-white_Warbler",,"0","0","0.926294995798","20200720053022","20200501171953","18314","898","wikitext",NULL
"509","0","Black-bellied_Plover",,"0","0","0.490788257572","20200501172046","20200501171954","18316","1043","wikitext",NULL
"510","0","Black-billed_Cuckoo",,"0","0","0.754879977056","20200725124204","20200501171955","18318","973","wikitext",NULL
"511","0","Blackburnian_Warbler",,"0","0","0.788428826762","20200515163020","20200501171957","18320","875","wikitext",NULL
"512","0","Black-capped_Chickadee",,"0","0","0.168640861467","20200721193448","20200501171958","18322","1130","wikitext",NULL
"513","0","Black-crowned_Night-Heron",,"0","0","0.515418762829","20200728081853","20200501171959","18324","1000","wikitext",NULL
"514","0","Black-necked_Stilt",,"0","0","0.350105603373","20200501172046","20200501172000","18326","832","wikitext",NULL
"515","0","Blackpoll_Warbler",,"0","0","0.095503150679","20200819101004","20200501172001","18328","751","wikitext",NULL
"516","0","Black_Rail",,"0","0","0.926488308062","20200722054659","20200501171949","18306","1232","wikitext",NULL
"517","0","Black_Scoter",,"0","0","0.998360905178","20200901054136","20200501171950","18308","721","wikitext",NULL
"518","0","Black_Skimmer",,"0","0","0.497110413889","20200812054435","20200501171951","18310","1398","wikitext",NULL
